,chart_img,caption,label,claim,explanation
6815,https://chartfc.s3.amazonaws.com/Wikipedians_by_Geekness_-_Sectors_-_October_2018.png,Wikipedians by Geekness - Sectors - October 2018. Follow-up to the Wikipedians by Geekness - sectors- august06 chart.,TRUE,Total Geek has maximum share in the given chart. ,Total geek is shown by purple colour and its value is 25% the maximum. 
6816,"https://chartfc.s3.amazonaws.com/Occupations_in_Woodmancote,_1881.jpg",occupations reported from the 1881 Census for England and Wales,TRUE," In 1881, agricultural and domestic occupations were the most common in England and Wales.","The chart shows that agricultural and domestic occupations had the highest number of people reported in the 1881 Census, making the claim true."
6817,https://chartfc.s3.amazonaws.com/Effect_of_ATCase_Kinetics.jpg,"This file has no description, and may be lacking other information.
Please provide a meaningful description of this file.

",TRUE,The rate of N-carbamoylaspartate formation increases as Aspartate increases.,"The chart displays the line going up on the y axis as you move futher down the x axis, indicating a positive correlation or an increase."
6818,https://chartfc.s3.amazonaws.com/Effect_of_ATCase_Kinetics.jpg,"This file has no description, and may be lacking other information.
Please provide a meaningful description of this file.

",TRUE,X axis denotes only 2 values in this chart.,"10, 20 are the two values denotes in the X axis in this chart."
6819,https://chartfc.s3.amazonaws.com/Effect_of_ATCase_Kinetics.jpg,"This file has no description, and may be lacking other information.
Please provide a meaningful description of this file.

",TRUE,The rate of N-carbamoylaspartate has been increasing continuously with respect to distance.,The chart shows the increasing trend of rate of N-carbamoylaspartate versus the distance in mm.
6820,https://chartfc.s3.amazonaws.com/2021_Public_opinion_on_climate_change_-_Yale_Program_on_Climate_Change_Communication.png,"Bar chart showing public opinion on causes of climate change as reported by Yale Program on Climate Change Communication.
Source: Leiserowitz, A.; Carman, J.; Buttermore, N.; Wang, X.; et al. (June 2021)  International Public Opinion on Climate Change, New Haven, CT, U.S.:  Yale Program on Climate Change Communication and Facebook Data for Good, p. 7  
Archive thereof: https://web.archive.org/web/20210628140823/https://climatecommunication.yale.edu/wp-content/uploads/2021/06/international-climate-opinion-february-2021d.pdf
Uploader used the numerical data from the chart on page 7 of source PDF.


Data re top 10 greenhouse gas emitters from: Historical GHG Emissions / Global Historical Emissions. ClimateWatchData.org. Climate Watch (2021). Archived from the original on 21 May 2021.
Archive thereof: https://web.archive.org/web/20210521225317/https://www.climatewatchdata.org/ghg-emissions?end_year=2018&start_year=1990 (in the future, you can change end_year to be later than 2018)


SVG code was generated by the Horizontal bar charts spreadsheet linked below, with minor changes made manually.

 General concept above; examples below.
Warming stripes (composite)Warming stripes bar chart
Bar chart (vertical)Pie chart
Line chartsScatterplot
I've uploaded .xlsx (Microsoft Excel) spreadsheets that automatically generate XML code for charts in SVG format.
You simply paste or enter your data into the spreadsheet, and specify image dimensions, number of grid lines, font sizes, etc. The spreadsheet instantly and automatically generates a column of XML code that you simply copy and paste into a text editor and save as an "".svg"" file. The spreadsheets produce lean SVG code, avoiding the ""extra stuff"" that Inkscape inserts. They should save you time in creating SVG charts.
Feedback and suggestions on my talk page are welcome. RCraig09 (talk) 23:41, 19 February 2021 (UTC)

Click HOW TO for detailed explanation.
Click HERE to download spreadsheets.
Example SVG files: Category:SVG diagrams created with spreadsheet.
Warming stripes — Accepts a single dataset and converts to SVG code portraying Ed Hawkins' warming stripes graphics. User chooses vertical or horizontal stripes; normal or reverse data ordering; or from a variety of geometric shapes (updated 4 June 2021). . . . . Click here to see examples of warming stripes embedded in different shapes.
Warming stripes bar chart — Accepts a single dataset and creates a conventional bar chart whose individual bars/columns are coloured according to Dr. Hawkins' warming stripes colour scheme. Alternate option: choose one colour for ascending bars and another colour for descending bars. (updated 27 Jan 2022)
Line charts — Accepts up to five datasets. (updated 25 Jan 2022)
Vertical bar charts (column charts) — Accepts up to six datasets. Toggle between clustered and stacked charts; user can adjust ""Yfloor""—the Y level (usually=0) from which columns rise or fall; user chooses to keep or ignore negative input values. (updated 14 May 2022)
Horizontal bar charts — Accepts up to six datasets. Toggle between clustered and stacked charts; user can adjust ""Yfloor""—the value (usually=0) from which bars extend; user chooses to keep or ignore negative input values. (updated 27 Jan 2022)
Scatter plots — Accepts up to five datasets. (updated 25 Jan 2022)
Pie charts — Accepts a single dataset of up to 36 items. (updated 7 Oct 2022)",FALSE,Indonesia has the second to the largest value and bar of climate change caused  by humans as in the chart. ,The claim is not true because Indonesia as shown in the chart has the least value and bar of climate change caused by humans. 
6821,https://chartfc.s3.amazonaws.com/Donationamountbreakdown.png,"Counts of Donations Falling Into Specific Ranges, Relative to All Donations This Year",FALSE,Blue colour is used to show donations ranging $100-$200.,Blue colour is used to show donations ranging $50-$100 in the given graph.
6822,"https://chartfc.s3.amazonaws.com/Most_Popular_Wikipedia_Articles_of_the_Week_(July_22_to_28,_2018).png","Most Popular Wikipedia Articles of the Week (July 22 to 28, 2018)",TRUE,July 2018 lunar eclipse is the article which is in the second place of the chart.,"July 2018 lunar eclipse article has 1.382,648 views and is in the second place of the chart."
6823,https://chartfc.s3.amazonaws.com/Browser_Usage.png,Browser usage for the end of March 2012. Data from StatCounter.,TRUE,I.E. was the most used browser in March 2012.,The chart shows that I.E. had the highest usage share at the end of March 2012 with 34.81%.
6824,https://chartfc.s3.amazonaws.com/1831_Occupational_Graph.jpg,Graph Showing the Occupational statistics of 1831,FALSE,The chart shows that the majority of workers were employed in manufacturing.,The majority of workers worked as Agricultural labourers in 1883.
6825,https://chartfc.s3.amazonaws.com/DCSDRevenue.JPG,Dubuque (Iowa) Community School District Revenue Sources 2005-2006,FALSE,With 51% State Foundation and Area Education Agency aid scored the least percentage in this pie chart.,Violet color stands for State Foundation and Area Education Agency aid and that is scored the first top percentage in this pie chart.
6826,https://chartfc.s3.amazonaws.com/Digital_TV_in_UK_homes_Q3_2006_all_sets.png,Digital TV in UK homes Q3 2006 all sets,TRUE,Analogue cable has the least percentage in the Digital TV in UK homes Q3 2006.,In the pie chart of Digital TV in UK homes Q3 2006 the Analouge cable has the least percentage that is 0.7%.
6827,https://chartfc.s3.amazonaws.com/Profile_of_Wales.png,"Wales had one of the oldest populations in the UK in 2012. The latest ONS Region and Country Profiles analysis takes a look at the regional characteristics of the UK, exploring aspects such as population, age, employment, crime and house prices. The profile of Wales shows it to have one of the oldest populations of the UK with a median age of 41.7 years, and one of the highest percentages of the adult population (14%) with disabilities that limited their daily activities or work. Wales contributed nearly 4% of the UK’s economic output and the
unemployment rate was 8.2%.",FALSE,Wales provide 10 percent of the total UK economic output. ,The chart shows Wales provide 4 percent of the total UK economic output.
6828,https://chartfc.s3.amazonaws.com/Android_2.png,"
image of versions of Android",FALSE,Ice cream Sandwich version of android has the highest share in the following pie chart.,Ice cream Sandwich version of android has the least percentage of share marked in red color. So the claim is false.
6829,https://chartfc.s3.amazonaws.com/Android_2.png,"
image of versions of Android",FALSE,Nougat was the largest percentage of the values shown on the chart above.,The largest percentage of the pie actually belonged to Marshmallow with 32.3% according to the chart.  
6830,https://chartfc.s3.amazonaws.com/PVC_workers.jpg,"In people who work swing shifts and nights, studies have shown as high as 40% have PVC.",TRUE,Studies have found that up to 40% of individuals who work swing shifts and nights experience premature ventricular contractions (PVC).,"The chart provides information about the prevalence of PVC in shift workers and notes that studies have found it to be as high as 40%, which supports the claim."
6831,https://chartfc.s3.amazonaws.com/Gitmo_fig3.png,GITMO-345 in 2003,FALSE,Red down marks are used in the given chart. ,Only green red up marks are used in the given chart. 
6832,https://chartfc.s3.amazonaws.com/Wind_Farms.png,Wind Farms across the US,FALSE,"In 2011, the wind farm called Granite Reliable located in NH generated the biggest quantity of electricity compared to other years.","In 2011, the wind farm called Granite Reliable located in NH did not generate any electricity at all."
6833,https://chartfc.s3.amazonaws.com/PeriodicComponents3.png,Dependence of frequency,FALSE,"At the Number of Counts 7, the Coefficient of correlation reaches the level below 0.55.",with above 0.90 value the Coefficient of correlation goes high at Number of Counts 7.
6834,https://chartfc.s3.amazonaws.com/PeriodicComponents3.png,Dependence of frequency,FALSE,The blue line has a decrease in the number of counts.,The chart shows that the blue line has a steady increase in number of counts.
6835,https://chartfc.s3.amazonaws.com/Mammal_species_pie_chart.png,"Pie chart showing the distribution of extant and recently extinct mammal species across orders.  Data from Wilson, D. E. and D. M. Reeder eds. 2005. Mammal Species of the World a taxonomic and geographic reference third edition. Johns Hopkins University Press, Baltimore.",TRUE, The majority of extant and extinct mammal species belong to the order Rodentia.,"The largest segment of the pie chart represents the order Rodentia, that this group has the most extant and extinct species compared to the other orders."
6836,https://chartfc.s3.amazonaws.com/Tea_party_interaction.png,"Interaction of education and party affecting whether survey respondents think that climate change is happening now, cased mainly by human activities. See Hamilton & Saito (2015) in Environmental Politics for description of data and methods.",TRUE,The Independent party probability started from 0.5 at the level of HS. ,The green colour line flow indicate the Independent party which started the flow from 0.5 at the level of HS.
6837,https://chartfc.s3.amazonaws.com/Total_iPhone_sales.JPG,Aplle iPhone Total World Sales,TRUE,The total world sales of Apple iPhones have expanding over the years.,"This claim is false. There have been years where iPhone sales have expanding, the chart shows that there have been years where sales have decreased, in 2016 and 2019."
6838,https://chartfc.s3.amazonaws.com/Boys_have_PVC.jpg,20% 10-13 years old boys have PVC.,FALSE,10-13 year old boys have are more likely to have PVC than not. ,10-13 year olds are more likely to not have PVC than to have it. 
6839,https://chartfc.s3.amazonaws.com/Landusepiechart.png,Pie chart depicting surface use,TRUE,"In this chart , The large portion of the surface use is dedicated to water.",The pie chart shows that water takes up the surface use at 70.8%.
6840,https://chartfc.s3.amazonaws.com/Signpost_poll_4_(GSoC_priorities).png,"The results of a poll conducted between 2 April and 8 April 2012: If you were responsible for selecting Google Summer of Code proposals to go forward with, what would be your top priority?
""The project"": 6
""The person"": 4
""The grand plan"" [Innovation]: 7
""Other/None of the above"": 2",FALSE,More people prioritized the person over the project that selected Google Summer of Code. ,"You can see by the chart that the green portion that represents ""The Person"" takes up less space than ""The Project"" which is coded with the color blue.  The symbolizes that the Project is a higher priority."
6841,https://chartfc.s3.amazonaws.com/Energy_pp.png,"This file has no description, and may be lacking other information.
Please provide a meaningful description of this file.

",TRUE,Plastic material and resin manufacturing consumes the most energy generated by Natural Gas.,"'Plastic material and resin manufacturing', indicated on the pie chart on the left side, is represented by the biggest portion (in dark blue) which shows that the energy consumed in manufacturing them is the highest."
6842,https://chartfc.s3.amazonaws.com/Population_percentage_of_Mandalay_in_2014.png,The population percentage of Mandalay by 2014 census,TRUE,Aungmyaythazan  population was 18% at the year of 2014.,The blue colour piece indicate the place Aungmyaythazan which is mentioned by 18% of population 2014.
6843,https://chartfc.s3.amazonaws.com/Green_hemp.gif,"This file has no description, and may be lacking other information.
Please provide a meaningful description of this file.

",TRUE,The biggest share of CO2 was produced by power generation and supply by the first chart. ,Power generation and supply share is shown in blue color on the first chart and it's the biggest one. 
6844,https://chartfc.s3.amazonaws.com/AP_Latin_Scores_2010-2018.png,Graph of AP Latin Scores from 2010 to 2018,TRUE,"From 2010 to 2018, score 3 is got by highest percentage of students in AP Latin Scores.",The grey bar denotes score 3 and it is the highest bar in all the years from 2010 to 2018.
6845,https://chartfc.s3.amazonaws.com/Occupational_structure_of_Shocklach_in_1831.jpg,The graph shows the occupational structure in the village Shocklach in 1831 made on Microsoft Excel,TRUE,Less people had an occupation as professionals than labourer's and servants in  Shocklach in 1831.,"As per the pie chart for Shocklach occupational structure in 1831, the red slice for professionals is smaller in size compared to the blue slice for the labourer's and servants. This confirms that there were less people in professional occupations than being labourer's and servants in  Shocklach in 1831."
6846,https://chartfc.s3.amazonaws.com/Calc4_-_2.png,"calc screencap , this is a spreadsheet screencap showing a data table and charts , pie chart , bar chart and line chart.",FALSE,The chart displays one type of chart.,"The claim is false as the chart shows three different types of charts a pie chart, a bar chart, and a line chart, as described in the caption."
6847,https://chartfc.s3.amazonaws.com/Airplanepassengers.jpg,number of passengers,TRUE,The number of Passengers are in millions to billions.,"As seen at the vertical side of the chart, the number of Passengers ranged from 500million to 4billion."
6848,https://chartfc.s3.amazonaws.com/Pol_horizon.png,The polarization along the horizon,TRUE,The claim is true because the chart shows varying levels of polarization at different points along the horizon.,The chart displays a line graph that represents the level of polarization at different points along the horizon. 
6849,https://chartfc.s3.amazonaws.com/Boltzmannmatanoarea1.png,Graph of a concentration profile showing the region to estimate the area of in order to estimate the diffusion coefficient at a point to the left of the Matano interface.,FALSE,THE CHART DISPLAYS THE TEMPERATURE PROFILE FOR ESTIMATING THE DIFFUSION COEFFICIENT,"THE CHART DOES NOT SHOW ANY INFORMATION ABOUT THE TEMPERATURE PROFILE, AS IT ONLY DISPLAYS THE CONCENTRATION PROFILE FOR ESTIMATING THE DIFFUSION COEFFICIENT, AS STATED IN THE CAPTION"
6850,https://chartfc.s3.amazonaws.com/Charles_law_00.PNG,Shows the graph of how a charles law works,TRUE,Charles law indicates that the numbers for the x and y axis are approximately the same.,The numbers for the y axis increase  and are about the same as for the x axis.
6851,https://chartfc.s3.amazonaws.com/Dynograph96.jpg,"Dynamometer graph of a 1700 cc Ford Taunus V4 engine in a 1977 Saab 96.
Scanned and uploaded by MH 18:13, 2004 Aug 20 (UTC)",TRUE,The chart shows the power output of a 1700 cc Ford Taunus V4 engine.,"The caption mentions that the chart is a dynamometer graph of a Ford Taunus V4 engine, which displays the engine's power output, the claim is true."
6852,https://chartfc.s3.amazonaws.com/Gitmo_fig4.png,GITMO-123 in 2009,TRUE,"After April 23, 2009, the GITMO_1 data series was constant.","After April 23, 2009, the GITMO_1 data series was constant, maintaining a value of 60."
6853,https://chartfc.s3.amazonaws.com/Henstead_1881_occupations_graph.png,It is a graph based on the occupations that the population of Henstead were involved in in 1881.,FALSE,The population of Henstead in 1881 had no involvement in agriculture and livestock.,"The chart shows that the occupation category of agriculture and livestock have non-zero values, indicating that there were people in the population."
6854,https://chartfc.s3.amazonaws.com/Henstead_1881_occupations_graph.png,It is a graph based on the occupations that the population of Henstead were involved in in 1881.,FALSE,The most popular occupation in Henstead in 1881 was Domestic Offices or services.,"According to the graph, the bar corresponding to Domestic Offices or services is not the largest on the graph, indicating that it is not the most popular occupation during that time.  "
6855,https://chartfc.s3.amazonaws.com/Male_Occupation_1881.png,A bar graph showing 1881 occupational statistics for males in Ilketshall St Andrew,TRUE,The agricultural sector accounted for the greatest share of male laborers in 1881.,The height of the agriculture bar is much higher than the bars for any other category.
6856,https://chartfc.s3.amazonaws.com/Alabama_Electricity_Generation_Sources_Pie_Chart.png,Sources of electricity generation in Alabama,TRUE,The natural gas was the main source of electricity in Alabama.,The claim is true because natural gas occupied 37.6% share which is the maximum share as compared to the shares of other sorces as per the chart.
6857,https://chartfc.s3.amazonaws.com/Alabama_Electricity_Generation_Sources_Pie_Chart.png,Sources of electricity generation in Alabama,TRUE,The yellow sector of the chart represents the nuclear and it has 30.7% value.,The nuclear sector is yellow color and has the value of 30.7% as in the chart
6858,https://chartfc.s3.amazonaws.com/Alabama_Electricity_Generation_Sources_Pie_Chart.png,Sources of electricity generation in Alabama,TRUE,The yellow sector of the chart represents the nuclear energy and it has 30.7% value. ,According to the pie chart yellow share is marked as nuclear and has value in 30.7%. 
6859,https://chartfc.s3.amazonaws.com/Debt_profile_of_Eurozone_countries.png,"
Debt profile of Eurozone countries, showing annual sovereing debt roll-over and public debt held abroad in % of GDP  Source: http://www.lisboncouncil.net/publication/publication/68-the-2011-euro-plus-monitor.html  Data seems to be position at end of 2010.",TRUE,Estonia country percentage of GPD was between 0 to 10 for public debt  at the end of 2010.,The first horizontal green bar indicate the public debt held abroad mentioned under 10.
6860,https://chartfc.s3.amazonaws.com/CeilAbs.jpg,Ceiling sound absorption,TRUE,Speech weighted sound is directly proportional to the ceiling height.,The speech weighted sound is increasing as the ceiling height is increased.
6861,https://chartfc.s3.amazonaws.com/US_male_arrests_for_motor_vehicle_theft_by_age.png,Arrests in the United States of males for motor vehicle theft in 2014 by age. Data from UCR,TRUE,The chart shows that the highest number of arrests for motor vehicle theft in 2014 in the United States was among males aged  16-18.,"The chart clearly shows that the tallest three bars belongs to the age of 16,17 and 18, thus proving the claim true."
6862,https://chartfc.s3.amazonaws.com/US_male_arrests_for_motor_vehicle_theft_by_age.png,Arrests in the United States of males for motor vehicle theft in 2014 by age. Data from UCR,TRUE,The chart shows that the highest number of arrests for motor vehicle theft in 2014 in the United States was among males aged 15-19.,The number of arrests are above 80 for the age group between 15 to 19 as per the chart.
6863,https://chartfc.s3.amazonaws.com/Finningham_Occupation.png,"Occupational structure of Finningham, Suffolk (1881)",TRUE,"The bulk of workers in Finningham, Suffolk in 1881 were in commercial occupations.",The chart shows that the bar representing commercial occupations has been highest among others.
6864,https://chartfc.s3.amazonaws.com/Finningham_Occupation.png,"Occupational structure of Finningham, Suffolk (1881)",TRUE,The graph shows that there were more women without specific occupation than men.,The bar representing people without specific occupation is made of more women than men.
6865,https://chartfc.s3.amazonaws.com/WWI_allied_casualties_2.png,"This image was created by Booyabazooka, in Excel, using data from Wikipedia.",TRUE,"Russia, British Empire and France are the countries used maximum of data from Wikipedia.","The mild orange, maroon and violet colour indicate the countries British Empire, France and Russia which are mentioned maximum parts than other countries for using the data from Wikipedia."
6866,https://chartfc.s3.amazonaws.com/Wadena_County_Pie_Chart_New_Wiki_Version.png,Pie chart shows native vegetation for Wadena County Minnesota.,FALSE,Wadena County Minnesota has no wetlands.,"The chart shows the wetlands coverage in blue color. It occupies the second large area of Wadena County, and hence the claim that the county has no wetland, is false."
6867,https://chartfc.s3.amazonaws.com/Distribution_of_Muslim_population_in_Kerala_(2011_Census_of_India).png,Distribution of Muslims in Kerala - District-wise.,FALSE,Malappuram has the smallest population of Muslims in Kerala.,The light purple section of the pie chart is the largest section and stands for Malappuram.  
6868,https://chartfc.s3.amazonaws.com/MLB_attendance.png,"
Graph showing the total yearly attendance at Major League Baseball games from 1900 to 2006.

The numbers are from the free Sean Lahmann's Baseball Database Version 5.4. The totals were calculated by a query in Microsoft Access and then inserted into Microsoft Excel where the graph was created.",TRUE,THE CHART SHOWS AN OVERALL UPWARD TREND IN TOTALYEARLY ATTENDANCE AT MAJOR LEAGUE BASEBALL GAMES.,"THE CHART CLEARLYSHOWS THAT THE TOTAL YEARLY ATTENDANCE AT MAJOR LEAGUE BASEBALL GAMES HAS INCREASED OVER TIME, WITH A FEW DIPS AND PLATEAUS ALONG THE WAY."
6869,https://chartfc.s3.amazonaws.com/World_Chrisitianity_Graph.png,"Graph showing the  global breakdown of various denominations within Christianity as at 2020. One on two Christians on earth are Roman Catholic, while another third of all Christians are Protestant. Orthodox Christianity represents 10% of all Christians.",TRUE,"Roman Catholicism is the largest Christian denomination globally, comprising 50% of all Christians as of 2020.","The caption of the chart indicates that half of all Christians on earth are Roman Catholic, which is represented by the red section of the pie chart."
6870,https://chartfc.s3.amazonaws.com/US_Renewable_Electricity_by_Source.png,"US renewable electricity generated in 2012, by source (US EIA)",TRUE,Hydroelectric was the largest contributor US renewable electricity generated in 2012.,"As per the pie chart US renewable electricity generated in 2012, the blue slice representing hydroelectric with a value of 58 % is the largest making the claim true."
6871,https://chartfc.s3.amazonaws.com/US_Renewable_Electricity_by_Source.png,"US renewable electricity generated in 2012, by source (US EIA)",TRUE,Hydroelectric power produced more than half of total renewable electricity generated in 2012 in US.,"Hydroelectric power which is shown by blue color, makes up 58 percentage of total pie-chart. Hence the claim is true."
6872,https://chartfc.s3.amazonaws.com/2020_Global_Autogas_Consumption.png,Pie chart of 2020 autogas consumption. Data from Our World In Data.,FALSE,Autogas was the more consumed fuel in 2020.,"This claim is false as the pie chart shows that autogas made up only 2.1% of global fuel consumption in 2020, that it was the most consumed fuel. The chart shows that gasoline, diesel, and biofuels were all heavily consumed than autogas."
6873,https://chartfc.s3.amazonaws.com/Lock_and_dam_17.png,http://www.mvr.usace.army.mil/Portals/48/docs/CC/FactSheets/MISS/UMR%20Locks%20&%20Dams%20-%202016%20(MVD).png,FALSE,"Before the year 2004, the annual tonnage is less than 25000000.","All the bars before the year 2004 is crosses the line 25000000 which means, all have tonnage is over 25000000."
6874,https://chartfc.s3.amazonaws.com/Wikipedia_popular_apr22_28.png,"Wikipedia's most popular 25 articles for the week April 22 - 28, 2018.",FALSE,Red colour is used in the given chart. ,Only blue colour is used to represent in the given chart. 
6875,https://chartfc.s3.amazonaws.com/Signpost_poll_1_(diff_colour_scheme).png,"The results of a poll conducted between 14 and 18 March 2012 regarding changes to the default MediaWiki diff colour scheme. Of 19 respondents, 15 agreed with the statement ""I like it"", 2 with the statement ""I'm not that keen personally but I appreciate it's a more accessible design for others"", 2 with the statement ""If it were up to me, I wouldn't have changed it"", and none with the statement ""Other / Don't Know"".",FALSE,There are black and white colors that is used to mark different options on the pie chart. ,The pie chart is divided into two shares and colored in blue and green colors to show different options. 
6876,https://chartfc.s3.amazonaws.com/Browser_Marketshares_March_2012.png,Replacement Vector graph for the Firefox page. Data from Statcounter.,FALSE,The chart shows the global market share of all web browsers in 2021.,"The chart only shows the market share of different web browsers for the Firefox page, the global market share of all web browsers. The caption specifically mentions that the chart represents data from Statcounter, which may be representative of the entire global market."
6877,https://chartfc.s3.amazonaws.com/2019_Greenhouse_gas_emissions_per_capita_by_region_-_variwide_bar_chart_-_IPCC_AR6_WG3_-_Fig_SPM.2c.png,"Variwide bar chart of greenhous gas emission per capita by region, based on Fig. SPM.2c from PCC AR6 WG3 (rectangles' areas show total emissions per region)
Based on:

""Fig. SPM.2c"" by Climate Change 2022 / Mitigation of Climate Change / Summary for Policymakers. IPCC.ch SPM-11. Intergovernmental Panel on Climate Change (4 April 2022). Archived from the original on 4 April 2022.
Archive thereof: https://web.archive.org/web/20220404160950/https://report.ipcc.ch/ar6wg3/pdf/IPCC_AR6_WGIII_SummaryForPolicymakers.pdf
Chart was made in Inkscape, followed by manual cleanup to remove unnecessary SVG code elements (reduced file size by ~33%)
 This W3C-unspecified vector image was created with Inkscape .",FALSE,Europe has the highest greenhouse gas emissions per capita among the regions displayed in the chart,The claim is false because the rectangle representing North America has the largest area indicating that North America has the highest total greenhouse gas emissions per capita among the regions displayed in the chart While Europe does have high emissions they are the highest among the regions displayed
6878,https://chartfc.s3.amazonaws.com/Female_Occupational_1881.png,A bar chart showing the 1881 occupational statistics of Ilketshall St Andrew,FALSE,There are more women in agriculture than domestic offices. ,The bar graph is clearly more for domestic offices.  
6879,https://chartfc.s3.amazonaws.com/Ball-cube-volume-ratio-semilog.png,"Illustrates the ""curse of dimensionality."" The graph shows the ratio of the volume of an inscribed ball divided by the volume of the cube inside of which the ball is inscribed.",FALSE,The volume of the inscribed ball increases as the dimensionality of the cube increases.,"This claim is false because the chart shows that the ratio of the volume of the inscribed ball to the volume of the cube decreases as the number of dimensions increases. Therefore, the volume of the inscribed ball does not increase as the dimensionality of the cube increases."
6880,"https://chartfc.s3.amazonaws.com/Oakford_Social_Stats,_Based_on_1831_occupational_statistics.png","Oakford Social Stats, Based on 1831 occupational statistics",TRUE,The majority of occupational groups had a higher percentage of males than females.,"The chart shows the percentage of males and females in various occupational groups in Oakford, based on 1831 statistics."
6881,https://chartfc.s3.amazonaws.com/Kernel_logistic.png,the logistic kernel,FALSE,The logistic value raised above 0.6 once at the mid interval between -2 to 2.,The red line indicated logistic value which was not raise than 0.4 value during -2 to 2 intervals.
6882,https://chartfc.s3.amazonaws.com/Cotton_fibre_production.png,"A pie chart showing the distribution of the worldwide production of cotton fibre, as of 2007. 
Based on http://www.newint.org/features/2007/04/01/facts/.",FALSE,India was the second largest distributor of cotton fibre as of 2007.,The second largest piece of the pie chart is blue which represents the United States.
6883,https://chartfc.s3.amazonaws.com/Ruwiki_GA_and_FA_trends_2011-2017.png,Good and Featured article numbers per year in Ruwiki. Green highlighting = Il Dottore was being awarded,TRUE,The chart shows an increase in the number of featured articles on the Ruwiki website after Il Dottore was awarded.,The claim is true the green highlighting in the chart indicates that Il Dottore was being awarded during a period when there was a significant increase in the number of featured articles on the Ruwiki website.
6884,https://chartfc.s3.amazonaws.com/NextEra_Energy_Assets_-_Chart_FPL_and_NEER.png,"Chart showing the breakdown of NextEra Energie's assets by Company. Source: NextEra Energy, Inc balance sheet first quarter 2015",TRUE,NextEra Energy resources got 43%   from NextEra Energie's assets in Mar 15.,The mild yellow colour indicate the NextEra Energy resources  which labelled 43% in the pie chart. 
6885,https://chartfc.s3.amazonaws.com/2006_Mexican_elections_-_President.png,"
2006 Mexican Presidential election vote count progression. Percentage of poll stations counted (abscissa or x-axis) vs. percentage of candidate vote (ordinate or y-axis).",TRUE,The chart shows the correlation between the percentage of poll stations counted and the percentage of candidate vote in the 2006 Mexican Presidential election.,"The chart displays the percentage of poll stations counted on the x-axis and the percentage of candidate vote on the y-axis, that the chart shows the relationship between these two variables in the 2006 Mexican Presidential election."
6886,https://chartfc.s3.amazonaws.com/Energy_SHM.png,Graph of kinetic and elastic energy in the undamped simple harmonic motion of a mass on a spring.,TRUE,Kinetic energy has higher fluctuations over time than elastic energy.,The lines for kinetic energy range higher than the lines for elastic energy with both having the same lows.
6887,https://chartfc.s3.amazonaws.com/PA5232Figure5.png,Annual Change in Track Volume 1980-1945,FALSE,"In 1950, above 10,000 kilometers are used in the Annual Change in Track Volume 1980-1945.","During 1910 only, above 10,000 kilometers are used in the Annual Change in Track Volume 1980-1945."
6888,https://chartfc.s3.amazonaws.com/Blood_nicotine_graph.jpg,"
Graph showing the differences in blood concentration of nicotine over time between different forms of tobacco intake.",TRUE,Nicotine concentration in the blood varies depending on the form of tobacco intake.,"The chart shows that nicotine concentration in the blood is highest and quickest after inhalation, followed by snus, chewing tobacco, and finally cigarettes. This supports the claim that nicotine concentration in the blood varies depending on the form of tobacco intake."
6889,https://chartfc.s3.amazonaws.com/Male_workers_in_1881.jpg,Male employment type in Worth 1881,FALSE,Domestic employment comprised of less than a quarter of the male jobs.,The blue or Domestic piece of the occupation pie chart is greater than 25% of the total.
6890,"https://chartfc.s3.amazonaws.com/Oakford_Social_Stats,_Based_on_1831_occupational_statistics.png","Oakford Social Stats, Based on 1831 occupational statistics",FALSE,Most people in Oakford in 1831 worked in the Middling Sorts occupations.,The blue Middling Sorts slice of the pie chart is much smaller than the green Labourers & Servants slice.
6891,https://chartfc.s3.amazonaws.com/Subscribers_Evolution_2006-2013_-_The_Gambia.png,Subscribers Evolution 2006-2013 - The Gambia,TRUE,There were more than one million subscribers in Gambia in 2013,The line on the chart for subscribers in Gambia has a value close to 1.2 million . This is seen by looking at the point on the line for 2013.
6892,https://chartfc.s3.amazonaws.com/BioGWP.JPG,Total GWP,TRUE,Grain farming contribution was over 200 M of the total GWP.,The bar chart on the farthest left of the graph represents Grain Farming and is over 200 M.
6893,https://chartfc.s3.amazonaws.com/Composition_of_Milk_Pie_Chart.png,Pie chart showing the wrong composition of milk,FALSE,There is more protein than fat in milk.,"According to the pie chart, the proportion of fat exceeds the proportion of protein in milk."
6894,https://chartfc.s3.amazonaws.com/Sector_Affiliations.png,Diagram,FALSE,Africa has a larger share of the pie than North America.,North America has a share percentage of 16 which is greater than Africa's 7%.
6895,https://chartfc.s3.amazonaws.com/Population_with_higher_education.JPG,"Population with higher education, 2001-2008",TRUE,The 2008 population had more higher education than those in 2001.,"The chart shows that 350,000 of the population had higher education in 2001 compared to 538,9000 in 2008."
6896,https://chartfc.s3.amazonaws.com/2010_Receipts_Estimates.PNG,"Same as File:2010 Total Receipts Estimate.PNG, but slightly improved.  Pie chart of estimates for United States federal government total receipts in fiscal year 2010.",FALSE,The chart represents the expenditures of the US federal government in fiscal year 2010.,"The chart only shows the estimates for the total receipts of the US federal government in fiscal year 2010 and does not provide any information about the government's expenditures. Therefore, the claim is false."
